constraint_1 x,constraint_1 y,constraint_2 x,constraint_2 y,constraint_3 x,constraint_3 y
69.15758828738525,1.0,0.217438947560008,1.181165783671e-05,0.2900430493863992,7.334956568013098e-06
0.001,1.0,0.217438947560008,9.805258175413e-06,0.2900430493863992,6.847471455879e-06
0.001,3e-08,0.217438947560008,8.344340703329e-06,0.29680586086656024,6.304133002555594e-06
0.0020197857568198785,2.6843987265853752e-08,0.2199593068030075,7.061460996391278e-06,0.30024617090855493,5.075049605178381e-06
0.0020431973201952705,2.6749310286437164e-08,0.22250887981283693,5.664031024087793e-06,0.30372635797033115,4.666219408362336e-06
0.0020668802496290823,2.6654967226506724e-08,0.22508800520954617,5.201639493866693e-06,0.30724688427090036,4.476182214290199e-06
0.00209083769055575,2.6560956908350153e-08,0.227697025538168,5.9440145622160225e-06,0.3108082173869064,4.685378665088693e-06
0.0021150728248687948,2.646727815840917e-08,0.23033628731421313,5.673652511219954e-06,0.3144108303147265,4.9043520089919615e-06
0.0021395888713434215,2.637392980726456e-08,0.23300614106969247,4.587066264297483e-06,0.318055201533292,5.133559173631543e-06
0.00216438908606402,2.6280910689621287e-08,0.23570694139967277,3.708576947820847e-06,0.318055201533292,1.446437361626238e-05
0.002189476762856621,2.618821964429452e-08,0.23843904700937205,3.742969513953195e-06,0.3144108303147265,1.575512011683695e-05
0.0022148552337263594,2.6095855514194836e-08,0.2412028207618007,3.92888390596584e-06,0.3108082173869064,1.5951979096948045e-05
0.0022405278693000182,2.600381714631353e-08,0.243998629725955,7.0995730525561515e-06,0.30724688427090036,1.563118535285306e-05
0.0022664980792736927,2.5912103391708752e-08,0.24682684522556925,7.716567606847476e-06,0.30372635797033115,1.465885847669174e-05
0.002292769312865649,2.5820713105490805e-08,0.24968784288843268,7.852420884237053e-06,0.30372635797033115,1.436076741144e-05
0.0023193450592744274,2.5729645146808027e-08,0.25258200269627845,7.268021794189983e-06,0.29680586086656024,1.470703692595684e-05
0.0023462288481422623,2.56388983788322e-08,0.2555097090352507,7.188298115644187e-06,0.2934049709215787,1.4524092700422285e-05
0.002373424250023866,2.5548471668744893e-08,0.2584713507469564,7.725110577127727e-06,0.2900430493863992,1.3147297590799618e-05
0.0024009348768606518,2.5458363887723052e-08,0.26146732118010924,8.302011473198708e-06,0.2900430493863992,1.120268435645e-05
0.0024287643824604504,2.5368573910924636e-08,0.26449801824277197,8.921994554380783e-06,0.2900430493863992,1.031315384838e-05
0.00245691646298279,2.5293162147138238e-08,0.26756384445520454,8.685141020514272e-06,0.2900430493863992,9.69263158237e-06
0.0024853948574297983,2.525195163111884e-08,0.27066520700332414,7.877963658403169e-06,0.2900430493863992,8.923004301835e-06
0.0025142033481427967,2.521080825999095e-08,0.27380251779278575,1.5597957678995076e-05,0.2900430493863992,8.526002797203e-06
0.002543345761304648,2.516973192435452e-08,0.26449801824277197,1.5792111601079317e-05,0.2900430493863992,7.334956568013098e-06
0.002572825967447932,2.512872251498773e-08,0.26146732118010924,1.626788673177465e-05,,
0.0026026478819690044,2.5087779922846464e-08,0.2584713507469564,1.675799572615498e-05,,
0.00263281546564802,2.5046904039064536e-08,0.2555097090352507,1.726287042614493e-05,,
0.002663332725174981,2.500609475495314e-08,0.25258200269627845,1.778295568393999e-05,,
0.0026942037136818823,2.4965351962000284e-08,0.24968784288843268,1.831870975397187e-05,,
0.0027254325312810277,2.4924675551871054e-08,0.24682684522556925,1.8870604696683023e-05,,
0.0027570233256095826,2.4884065416407035e-08,0.243998629725955,1.9439126794465702e-05,,
0.0027889802923804397,2.4843521447625778e-08,0.2412028207618007,1.852060282221117e-05,,
0.002821307675939471,2.4803043537721037e-08,0.23843904700937205,1.7634345625631292e-05,,
0.0028540097698292375,2.4762631579062212e-08,0.23570694139967277,1.679049805394478e-05,,
0.0028870909173592347,2.4722285464193808e-08,0.23300614106969247,1.5987030700461902e-05,,
0.002920555512182745,2.4682005085835755e-08,0.23300614106969247,1.5837568235955178e-05,,
0.00295440799888038,2.464179033688243e-08,0.217438947560008,1.181165783671e-05,,
0.0029886528735503827,2.4601641110402978e-08,0.217438947560008,1.181165783671e-05,,
0.0030232946844057766,2.456155729964077e-08,,,,
0.003058338032378432,2.452382469514459e-08,,,,
0.0030937875717301365,2.448866326264672e-08,,,,
0.0031296480106707504,2.4453552243424535e-08,,,,
0.0031659241119835206,2.4418491565197102e-08,,,,
0.00320262069365765,2.4383481155787367e-08,,,,
0.0032397426295281955,2.4348520943121517e-08,,,,
0.003277294849923382,2.431361085522906e-08,,,,
0.0033152823423194234,2.427875082024296e-08,,,,
0.0033537101520029287,2.424394076639897e-08,,,,
0.003392583382740992,2.4209180622035807e-08,,,,
0.0034319071974590427,2.4174470315594857e-08,,,,
0.0034716868189265592,2.4139809775620362e-08,,,,
0.003511927530450728,2.4105198930758753e-08,,,,
0.0035526346765781393,2.407063770975877e-08,,,,
0.003593813663804626,2.4036126041471565e-08,,,,
0.0036354699612933176,2.4001663854850043e-08,,,,
0.0036776091016010306,2.3967251078949062e-08,,,,
0.0037202366814130658,2.3932887642925116e-08,,,,
0.003763358362286533,2.389857347603652e-08,,,,
0.003806979871402284,2.3864308507642767e-08,,,,
0.003851107002325569,2.383009266720463e-08,,,,
0.0038957456157755013,2.3795223208026568e-08,,,,
0.003940901640403447,2.375645330565191e-08,,,,
0.003986581073580439,2.3717746571641714e-08,,,,
0.004032789982193705,2.3679102903074684e-08,,,,
0.004079534503452449,2.3640522197197462e-08,,,,
0.004126820845702952,2.3602004351424106e-08,,,,
0.004174655289253135,2.3563549263335572e-08,,,,
0.0042230441872066725,2.3525156830679935e-08,,,,
0.004271993966306777,2.3486826951371873e-08,,,,
0.004321511127789762,2.3448559523492142e-08,,,,
0.004371602248248502,2.3410354445287893e-08,,,,
0.004422273980505897,2.3372211615171727e-08,,,,
0.004473533054498463,2.3334130931722015e-08,,,,
0.004525386278170167,2.3296112293682375e-08,,,,
0.004577840538376616,2.325815559996115e-08,,,,
0.004630902801799737,2.3220260749631655e-08,,,,
0.004684580115873045,2.3182427641931628e-08,,,,
0.004738879609717651,2.3144656176262748e-08,,,,
0.004793808495089107,2.3106946252190923e-08,,,,
0.004849374067335233,2.3082145196275323e-08,,,,
0.004905583706365045,2.3082931534426005e-08,,,,
0.004962444877628913,2.3083717899364822e-08,,,,
0.005019965133110079,2.3084504291092695e-08,,,,
0.0050781521123276704,2.3085290709610525e-08,,,,
0.005137013543351339,2.3086077154919236e-08,,,,
0.005196557243827658,2.308686362701965e-08,,,,
0.005256791122018419,2.3087650125912846e-08,,,,
0.0053177231778509665,2.308843665159966e-08,,,,
0.0053793615039806975,2.3089223204081e-08,,,,
0.005441714286865887,2.3090009783357775e-08,,,,
0.005504789807854967,2.3090796389430904e-08,,,,
0.005568596444286409,2.30915830223013e-08,,,,
0.005633142670601352,2.3092369681969874e-08,,,,
0.005698437059469136,2.3093156368437455e-08,,,,
0.005764488282925874,2.3093943081705126e-08,,,,
0.005831305113526219,2.309472982177371e-08,,,,
0.005898896425508494,2.3095516588644126e-08,,,,
0.00596727119597331,2.3096303382317282e-08,,,,
0.006036438506075864,2.3097090202794098e-08,,,,
0.0061064075422320365,2.309787705007548e-08,,,,
0.006177187597338488,2.3098663924162347e-08,,,,
0.006248788072006888,2.3099450825055524e-08,,,,
0.0063212184758124484,2.3100237752756094e-08,,,,
0.006394488428556943,2.3101024707264968e-08,,,,
0.006468607661546328,2.3101811688582898e-08,,,,
0.006543586018883236,2.3102598696710956e-08,,,,
0.006619433458774394,2.3103385731649976e-08,,,,
0.006696160054853222,2.310417279340087e-08,,,,
0.006773775997517752,2.3104959881964554e-08,,,,
0.006852291595284064,2.3105746997341856e-08,,,,
0.006931717276155407,2.310653413953386e-08,,,,
0.007012063589007184,2.310732130854139e-08,,,,
0.007093341204987997,2.3108108504365364e-08,,,,
0.007175560918936928,2.310889572700661e-08,,,,
0.007258733650817253,2.310968297646621e-08,,,,
0.007342870447166765,2.311047025274499e-08,,,,
0.007427982482564918,2.3111257555843872e-08,,,,
0.00751408106111697,2.311204488576368e-08,,,,
0.00760117761795533,2.3112832242505496e-08,,,,
0.007689283720758313,2.3113619626070148e-08,,,,
0.00777841107128649,2.3114407036458553e-08,,,,
0.007868571506936851,2.311519447367154e-08,,,,
0.007959777002314986,2.311598193771019e-08,,,,
0.008052039670825477,2.3116769428575332e-08,,,,
0.008145371766280746,2.3117556946267883e-08,,,,
0.00823978568452852,2.3118344490788673e-08,,,,
0.008335293965098196,2.311913206213878e-08,,,,
0.00843190929286626,2.3028293056518353e-08,,,,
0.008529644499741026,2.289225755460175e-08,,,,
0.008628512566366896,2.2757025657960464e-08,,,,
0.00872852662384838,2.2622592619440775e-08,,,,
0.008829699955494092,2.2488953719931927e-08,,,,
0.00893204599858097,2.2356104268200454e-08,,,,
0.00903557834613893,2.2224039600725517e-08,,,,
0.009140310748756233,2.2092755081535106e-08,,,,
0.009246257116405743,2.1962246102043615e-08,,,,
0.009353431520292386,2.18325080808896e-08,,,,
0.009461848194722003,2.1703536463775263e-08,,,,
0.009571521538991866,2.1575326723306498e-08,,,,
0.009682466119303124,2.1447874358833968e-08,,,,
0.009794696670695395,2.1321174896295108e-08,,,,
0.009908228099003798,2.119522388805709e-08,,,,
0.010023075482838654,2.1070016912760654e-08,,,,
0.010139254075588154,2.0945549575164865e-08,,,,
0.010256779307444218,2.082181750599311e-08,,,,
0.01037566678745186,2.069881636177926e-08,,,,
0.010495932305582278,2.0576541824715507e-08,,,,
0.010617591834830001,2.0454989602500723e-08,,,,
0.010740661533334334,2.033415542818977e-08,,,,
0.010865157746525383,2.0214035060043727e-08,,,,
0.010991097009294973,2.009462428138098e-08,,,,
0.01111849604819271,1.9975918900429133e-08,,,,
0.01124737178364752,1.9857914750178145e-08,,,,
0.011377741332214914,1.9740607688233624e-08,,,,
0.011509622008850324,1.9623993596671705e-08,,,,
0.011643031329208768,1.950806838189441e-08,,,,
0.011777987011971193,1.9392827974485957e-08,,,,
0.01191450698119776,1.9278268329069913e-08,,,,
0.012052609368708425,1.9164385424167173e-08,,,,
0.012192312516491107,1.9051175262054798e-08,,,,
0.01233363497913776,1.8938633868625674e-08,,,,
0.012476595526308698,1.8826757293248956e-08,,,,
0.012621213145225473,1.8715541608631626e-08,,,,
0.012767507043192657,1.8604982910680258e-08,,,,
0.01291549665014884,1.849507731836421e-08,,,,
0.013065201621247212,1.838582097357934e-08,,,,
0.013216641839466052,1.8277210041012557e-08,,,,
0.013369837418249465,1.8169240708007195e-08,,,,
0.013524808704178755,1.8061909184429176e-08,,,,
0.013681576279674718,1.7955211702533946e-08,,,,
0.013840160965731315,1.7849144516834176e-08,,,,
0.014000583824680975,1.7743703903968508e-08,,,,
0.014162866162991988,1.763888616257049e-08,,,,
0.014327029534098309,1.7534687613138888e-08,,,,
0.014493095741262165,1.743110459790846e-08,,,,
0.014661086840469845,1.732813348072155e-08,,,,
0.014831025143361045,1.7225770646900457e-08,,,,
0.015002933220192183,1.7124012503120536e-08,,,,
0.015176833902834053,1.7022855477284e-08,,,,
0.015352750287804227,1.6922296018394772e-08,,,,
0.015530705739334601,1.6822330596433458e-08,,,,
0.015710723892474503,1.672295570223369e-08,,,,
0.01589282865622978,1.6624167847358857e-08,,,,
0.016077044216738237,1.652596356397967e-08,,,,
0.016263395040481923,1.6428339404752416e-08,,,,
0.016451905877536626,1.6331291942697943e-08,,,,
0.016642601764859037,1.6234817771081363e-08,,,,
0.016835508029612024,1.6138913503292464e-08,,,,
0.017030650292528444,1.6043575772726765e-08,,,,
0.01722805447131394,1.5948801232667568e-08,,,,
0.01742774678408919,1.5854586556168135e-08,,,,
0.017629753752872058,1.576092843593512e-08,,,,
0.01783410220710008,1.5667823584212416e-08,,,,
0.018040819287193827,1.5575268732665756e-08,,,,
0.018249932448161525,1.5483260632267956e-08,,,,
0.018461469463245474,1.5391796053184882e-08,,,,
0.018675458427610758,1.530087178466201e-08,,,,
0.018891927762076665,1.521048463491194e-08,,,,
0.01911090621689138,1.512063143100201e-08,,,,
0.019332422875550453,1.5031309018743145e-08,,,,
0.019556507158659493,1.4942514262579076e-08,,,,
0.019783188827841643,1.4854244045476271e-08,,,,
0.020012497989690372,1.4766495268814509e-08,,,,
0.020244465099768037,1.4679264852278113e-08,,,,
0.020479120966650853,1.4592549733747818e-08,,,,
0.020716496756020688,1.4506346869193225e-08,,,,
0.02095662399480433,1.4420653232566153e-08,,,,
0.02119953457536071,1.4335465815694103e-08,,,,
0.021445260759716676,1.4250781628174861e-08,,,,
0.021693835183851845,1.4166597697271486e-08,,,,
0.021945290862033135,1.4082911067807936e-08,,,,
0.022199661191199548,1.3999718802065347e-08,,,,
0.02245697995539774,1.3917017979678898e-08,,,,
0.02271728133026905,1.3834805697535298e-08,,,,
0.02298059988758851,1.375307906967083e-08,,,,
0.02324697059985648,1.3671835227170235e-08,,,,
0.023516428844943486,1.3591071318065703e-08,,,,
0.023789010410788933,1.3510784507236967e-08,,,,
0.024064751500154243,1.343097197631172e-08,,,,
0.024343688735431104,1.3351630923566684e-08,,,,
0.024625859163505466,1.3272758563829258e-08,,,,
0.024911300260677886,1.3194352128379745e-08,,,,
0.025200049937640922,1.3116408864854164e-08,,,,
0.025492146544514233,1.3038926037147584e-08,,,,
0.02578762887593801,1.2961900925318259e-08,,,,
0.02608653617622548,1.2885330825491872e-08,,,,
0.026388908144575104,1.2809213049766803e-08,,,,
0.02669478494034321,1.2733544926119727e-08,,,,
0.027004207188377725,1.2658323798311823e-08,,,,
0.02731721598441376,1.2583547025795512e-08,,,,
0.027633852900531698,1.2509211983621785e-08,,,,
0.027954159990678566,1.2435316062348042e-08,,,,
0.02827817979625341,1.2361856667946456e-08,,,,
0.02860595535175742,1.2288831221713082e-08,,,,
0.028937530190509504,1.2216237160177073e-08,,,,
0.02927294835042816,1.2144071935010872e-08,,,,
0.029612254379880344,1.2072333012940707e-08,,,,
0.029955493343598132,1.2005087792201793e-08,,,,
0.030302710828663964,1.1948775410909226e-08,,,,
0.030653952950565267,1.1892727174647646e-08,,,,
0.031009266359319266,1.1836941844389399e-08,,,,
0.031368698245668764,1.17814181869188e-08,,,,
0.03173229634734976,1.172615497480469e-08,,,,
0.032100108955431715,1.1671150986373565e-08,,,,
0.03247218492073129,1.1616405005682386e-08,,,,
0.03284857366030044,1.1561915822491758e-08,,,,
0.033229325163989715,1.1507682232239163e-08,,,,
0.03361449000108765,1.1453703036012336e-08,,,,
0.03400411932703706,1.1399977040522804e-08,,,,
0.03439826489022924,1.1346503058079343e-08,,,,
0.034796979038876914,1.129327990656196e-08,,,,
0.03520031472796679,1.124030640939561e-08,,,,
0.035608325526292776,1.1187581395524215e-08,,,,
0.0360210656235707,1.1135103699384781e-08,,,,
0.03643858983763545,1.1082872160881638e-08,,,,
0.03686095362172158,1.1030885625360818e-08,,,,
0.037288213071828336,1.0979142943584387e-08,,,,
0.03772042493416997,1.092764297170527e-08,,,,
0.03815764661271248,1.087638457124181e-08,,,,
0.038599936176797675,1.0825366609052629e-08,,,,
0.0390473523688556,1.077458795731159e-08,,,,
0.03949995461220643,1.0724047493482906e-08,,,,
0.039957803018952694,1.0673744100296155e-08,,,,
0.04042095839796308,1.0623676665721825e-08,,,,
0.040889482262948626,1.0573844082946572e-08,,,,
0.041363436840632754,1.0524245250348796e-08,,,,
0.041842885079015825,1.0474879071474279e-08,,,,
0.04232789065573551,1.0425744455011952e-08,,,,
0.042818517986524134,1.0376840314769812e-08,,,,
0.043314832233764006,1.032816556965075e-08,,,,
0.043816899315141926,1.0279719143628882e-08,,,,
0.044324785912403984,1.0231499965725615e-08,,,,
0.044838559480211884,1.0183506969986003e-08,,,,
0.04535828825510189,1.0135739095455184e-08,,,,
0.04588404126454759,1.008819528615493e-08,,,,
0.046415888336127795,1.0040874491060337e-08,,,,
0.0469539001068006,9.99377566407644e-09,,,,
0.04749814803228502,9.946897764015317e-09,,,,
0.04804870439655132,9.900239754572918e-09,,,,
0.048605642321421366,9.853800604306189e-09,,,,
0.04916903577628029,9.807579286610283e-09,,,,
0.04973895958790065,9.761574779695853e-09,,,,
0.05031548945038054,9.71578606656651e-09,,,,
0.05089870193519682,9.670212134996188e-09,,,,
0.05148867450137495,9.624851977506993e-09,,,,
0.05208548550577663,9.579704591346772e-09,,,,
0.052689214213506745,9.534768978467e-09,,,,
0.0532999408084409,9.490044145500701e-09,,,,
0.053917746403875026,9.445529103740537e-09,,,,
0.05454271305329834,9.401222869116797e-09,,,,
0.05517492376129126,9.357124462175868e-09,,,,
0.05581446249454964,9.313232908058428e-09,,,,
0.0564614141930367,9.26954723647794e-09,,,,
0.05711586478126432,9.226066481699197e-09,,,,
0.05777790117970504,9.18278968251698e-09,,,,
0.05844761131633634,9.139715882234832e-09,,,,
0.05912508413831878,9.096844128643788e-09,,,,
0.05981040962380941,9.054173474001513e-09,,,,
0.06050367879391221,9.011702975011227e-09,,,,
0.061204983724766994,8.969431692800878e-09,,,,
0.061914417559778445,8.92735869290239e-09,,,,
0.0626320745219869,8.88548304523101e-09,,,,
0.0633580499265825,8.843803824064772e-09,,,,
0.06409244019356454,8.802320108023903e-09,,,,
0.06483534286054723,8.761030980050658e-09,,,,
0.06558685659571432,8.719935527388907e-09,,,,
0.06634708121092348,8.679032841563994e-09,,,,
0.06711611767496284,8.638322018362658e-09,,,,
0.0678940681269611,8.597802157813064e-09,,,,
0.06868103588995304,8.557472364164799e-09,,,,
0.06947712548460236,8.52155682097788e-09,,,,
0.07028244264308349,8.48966621915062e-09,,,,
0.07109709432312435,8.457894962943654e-09,,,,
0.0719211887222119,8.426242605724604e-09,,,,
0.07275483529196229,8.394708702532433e-09,,,,
0.07359814475265768,8.363292810071415e-09,,,,
0.07445122910795139,8.331994486704674e-09,,,,
0.07531420165974372,8.30081329244821e-09,,,,
0.07618717702322995,8.2697487889645e-09,,,,
0.07707027114212299,8.238800539556441e-09,,,,
0.07796360130405233,8.207968109161281e-09,,,,
0.07886728615614153,8.177251064344309e-09,,,,
0.07978144572076624,8.146648973292992e-09,,,,
0.08070620141149504,8.116161405810672e-09,,,,
0.08164167604921468,8.085787933310752e-09,,,,
0.08258799387844268,8.055528128810437e-09,,,,
0.08354528058382867,8.025381566924965e-09,,,,
0.08451366330684718,7.995347823861394e-09,,,,
0.0854932706626838,7.965426477412876e-09,,,,
0.08648423275731722,7.935617106952494e-09,,,,
0.0874866812047991,7.905919293427574e-09,,,,
0.08850074914473434,7.87633261935357e-09,,,,
0.08952657125996397,7.846856668808417e-09,,,,
0.09056428379445289,7.817491027426463e-09,,,,
0.09161402457138516,7.788235282392867e-09,,,,
0.09267593301146879,7.759089022437599e-09,,,,
0.09375015015145284,7.730051837829746e-09,,,,
0.09483681866285923,7.701123320371827e-09,,,,
0.09593608287093142,7.672303063393871e-09,,,,
0.09704808877380301,7.643590661747915e-09,,,,
0.09817298406188836,7.614985711802088e-09,,,,
0.09931091813749796,7.58648781143516e-09,,,,
0.10046204213468131,7.558096560030666e-09,,,,
0.10162650893929952,7.529811558471496e-09,,,,
0.10280447320933098,7.501632409134066e-09,,,,
0.10399609139541204,7.473558715882941e-09,,,,
0.1052015217616159,7.445590084065059e-09,,,,
0.10642092440647247,7.417726120504389e-09,,,,
0.10765446128423159,7.3899664334961946e-09,,,,
0.10890229622637305,7.3623106328017394e-09,,,,
0.1101645949633657,7.33475832964259e-09,,,,
0.11144152514667881,7.3075062874301764e-09,,,,
0.11273325637104871,7.281733192862893e-09,,,,
0.11403996019700331,7.256050998306863e-09,,,,
0.11536181017364786,7.2304593831636685e-09,,,,
0.11669898186171475,7.204958027965721e-09,,,,
0.11805165285688056,7.1795466143720736e-09,,,,
0.11942000281335324,7.154224825164649e-09,,,,
0.12080421346773289,7.128992344244072e-09,,,,
0.12220446866314887,7.10384885662591e-09,,,,
0.12362095437367691,7.093015949244828e-09,,,,
0.12505385872903912,7.10937798728615e-09,,,,
0.1265033720395904,7.1257777689742915e-09,,,,
0.12796968682159415,7.142215381375622e-09,,,,
0.1294529978227916,7.158690911757283e-09,,,,
0.13095350204826678,7.1752044475878185e-09,,,,
0.13247139878661174,7.191756076537447e-09,,,,
0.13400688963639507,7.2083458864787214e-09,,,,
0.1355601785329369,7.224973965486796e-09,,,,
0.13713147177539456,7.241640401840096e-09,,,,
0.1387209780541621,7.258345284020588e-09,,,,
0.1403289084785873,7.275088700714445e-09,,,,
0.14195547660501015,7.291870740812319e-09,,,,
0.14360089846512605,7.308691493409989e-09,,,,
0.14526539259467813,7.341434083050478e-09,,,,
0.14694918006248173,7.387659183976649e-09,,,,
0.14865248449978571,7.434175339747344e-09,,,,
0.15037553212997384,7.480984382979926e-09,,,,
0.15211855179861047,7.528088157830775e-09,,,,
0.15388177500383463,7.575488520067908e-09,,,,
0.15566543592710622,7.623187337144215e-09,,,,
0.15746977146430868,7.671186488270853e-09,,,,
0.1592950212572123,7.719487864491404e-09,,,,
0.161141427725302,7.76809336875634e-09,,,,
0.1630092360979741,7.858578776892957e-09,,,,
0.1648986944471065,7.990768482897803e-09,,,,
0.1668100537200059,8.125181761239294e-09,,,,
0.16874356777273758,8.261856014784007e-09,,,,
0.1706994934038408,8.400829275554762e-09,,,,
0.1726780903884356,8.542140215313713e-09,,,,
0.17467962151272456,8.685828156323442e-09,,,,
0.17670435260889467,8.831933082289072e-09,,,,
0.17875255259042355,8.980495649483548e-09,,,,
0.18082449348779517,9.13155719806355e-09,,,,
0.18292045048462938,9.285159763570717e-09,,,,
0.18504070195423022,9.441346088629366e-09,,,,
0.18718552949655792,9.60015963484053e-09,,,,
0.18935521797562951,9.761644594875885e-09,,,,
0.1915500555573528,9.925845904775153e-09,,,,
0.1937703337477989,1.040448509411838e-08,,,,
0.19601634743191856,1.1307955685588299e-08,,,,
0.19828839491270714,1.2289878896507113e-08,,,,
0.2005867779508234,1.335706713843148e-08,,,,
0.2005867779508234,2.816318618931e-08,,,,
0.24682684522556925,3.1935902644583236e-08,,,,
0.24968784288843268,3.189271647314239e-08,,,,
0.25258200269627845,3.184958870134737e-08,,,,
0.2555097090352507,3.180651925022571e-08,,,,
0.2584713507469564,3.176350804091173e-08,,,,
0.26146732118010924,3.172055499464641e-08,,,,
0.26449801824277197,3.1677660032777215e-08,,,,
0.26756384445520454,3.1634823076757985e-08,,,,
0.27066520700332414,3.159204404814877e-08,,,,
0.27380251779278575,3.154932286861569e-08,,,,
0.27697619350368907,3.150665945993091e-08,,,,
0.28018665564591955,3.146405374397204e-08,,,,
0.2834343306151309,3.142150564272269e-08,,,,
0.28671964974937697,3.137901507827183e-08,,,,
0.2900430493863992,3.1336581972813786e-08,,,,
0.2934049709215787,3.129420624864813e-08,,,,
0.29680586086656024,3.125188782817948e-08,,,,
0.30024617090855493,3.1209626633917386e-08,,,,
0.30372635797033115,3.11674225884762e-08,,,,
0.30724688427090036,3.1125275614574913e-08,,,,
0.3108082173869064,3.1083185635037016e-08,,,,
0.3144108303147265,3.1041152572790376e-08,,,,
0.318055201533292,3.099917635086707e-08,,,,
0.32174181506763716,3.118088133036554e-08,,,,
0.3254711605531848,3.154743111512033e-08,,,,
0.3292437333007769,3.1918289910363845e-08,,,,
0.33306003436245885,3.229350837107461e-08,,,,
0.3369205705980267,3.267313774771007e-08,,,,
0.34082585474234517,3.3057229893207684e-08,,,,
0.3447764054734464,3.344583727006668e-08,,,,
0.34877274748141773,3.38390129575141e-08,,,,
0.3528154115380883,3.4236810658755215e-08,,,,
0.356904934567523,3.463928470830788e-08,,,,
0.3610418597173337,3.5046490079424995e-08,,,,
